customer_id,customer_name,boiler_history,boiler_company,registration_date,have_insurance
CUST00175954,Customer_36412,Yes,Vaillant,2025-10-11,Yes
CUST00048142,Customer_36413,Yes,Vaillant,2017-07-14,Yes
CUST00089291,Customer_36414,Yes,Ideal,2015-09-13,Yes
CUST00137882,Customer_36415,Yes,Ideal,2016-11-17,Yes
CUST00098061,Customer_36416,Yes,Viessmann,2023-06-07,Yes
CUST00238568,Customer_36417,Yes,Viessmann,2026-01-28,Yes
CUST00055069,Customer_36418,Yes,Glow-worm,2025-10-21,No
CUST00068964,Customer_36419,Yes,Ideal,2015-09-14,Yes
CUST00096994,Customer_36420,Yes,Baxi,2022-12-26,No
CUST00157612,Customer_36421,Yes,Glow-worm,2021-01-19,No
CUST00161574,Customer_36422,Yes,Worcester Bosch,2022-02-25,Yes
CUST00178044,Customer_36423,Yes,Ideal,2021-12-25,Yes
CUST00204964,Customer_36424,Yes,Viessmann,2018-11-01,No
CUST00038403,Customer_36425,Yes,Vaillant,2023-11-30,No
CUST00109804,Customer_36426,Yes,Ideal,2015-08-08,No
CUST00169653,Customer_36427,Yes,Ideal,2022-06-19,Yes
CUST00046802,Customer_36428,Yes,Viessmann,2020-07-13,No
CUST00026636,Customer_36429,Yes,Viessmann,2026-01-20,No
CUST00020771,Customer_36430,Yes,Baxi,2015-12-11,Yes
CUST00164417,Customer_36431,Yes,Glow-worm,2021-09-15,No
CUST00261150,Customer_36432,Yes,Viessmann,2017-08-12,No
CUST00172258,Customer_36433,Yes,Viessmann,2024-07-31,Yes
CUST00197887,Customer_36434,Yes,Viessmann,2017-06-23,Yes
CUST00207392,Customer_36435,Yes,Glow-worm,2016-12-28,Yes
CUST00215499,Customer_36436,Yes,Vaillant,2016-03-12,Yes
CUST00019018,Customer_36437,Yes,Ideal,2015-05-13,Yes
CUST00132479,Customer_36438,Yes,Ideal,2022-08-11,No
CUST00189024,Customer_36439,Yes,Viessmann,2026-05-17,No
CUST00084308,Customer_36440,Yes,Glow-worm,2016-12-27,No
CUST00095997,Customer_36441,Yes,Baxi,2015-09-15,Yes
CUST00011482,Customer_36442,Yes,Viessmann,2019-02-11,No
CUST00078766,Customer_36443,Yes,Glow-worm,2024-02-23,No
CUST00196108,Customer_36444,Yes,Glow-worm,2021-03-02,No
CUST00100886,Customer_36445,Yes,Baxi,2015-01-22,No
CUST00066342,Customer_36446,Yes,Glow-worm,2023-01-30,No
CUST00214109,Customer_36447,Yes,Ideal,2015-12-13,No
CUST00093216,Customer_36448,Yes,Baxi,2024-05-24,Yes
CUST00089613,Customer_36449,Yes,Baxi,2018-11-10,Yes
CUST00228348,Customer_36450,Yes,Worcester Bosch,2020-12-07,Yes
CUST00041907,Customer_36451,Yes,Baxi,2020-03-19,No
CUST00088927,Customer_36452,Yes,Baxi,2025-05-05,No
CUST00223118,Customer_36453,Yes,Vaillant,2021-02-08,Yes
CUST00010556,Customer_36454,Yes,Ideal,2019-09-12,No
CUST00100650,Customer_36455,Yes,Viessmann,2015-10-25,No
CUST00106314,Customer_36456,Yes,Worcester Bosch,2019-07-20,No
CUST00167732,Customer_36457,Yes,Baxi,2018-11-24,No
CUST00178929,Customer_36458,Yes,Vaillant,2017-07-30,No
CUST00197088,Customer_36459,Yes,Vaillant,2021-12-09,Yes
CUST00080779,Customer_36460,Yes,Glow-worm,2023-05-27,Yes
CUST00041583,Customer_36461,Yes,Viessmann,2016-05-16,No
CUST00162025,Customer_36462,Yes,Viessmann,2018-07-20,No
CUST00098553,Customer_36463,Yes,Ideal,2018-04-19,Yes
CUST00110782,Customer_36464,Yes,Glow-worm,2024-03-29,No
CUST00043516,Customer_36465,Yes,Baxi,2015-08-05,No
CUST00209174,Customer_36466,Yes,Vaillant,2016-06-19,No
CUST00190637,Customer_36467,Yes,Worcester Bosch,2022-05-28,No
CUST00001866,Customer_36468,Yes,Ideal,2022-09-30,Yes
CUST00262712,Customer_36469,Yes,Baxi,2024-11-20,Yes
CUST00203450,Customer_36470,Yes,Glow-worm,2018-05-03,Yes
CUST00261197,Customer_36471,Yes,Viessmann,2026-02-21,No
CUST00232177,Customer_36472,Yes,Glow-worm,2024-03-10,Yes
CUST00032899,Customer_36473,Yes,Baxi,2019-03-29,Yes
CUST00020194,Customer_36474,Yes,Glow-worm,2021-12-28,Yes
CUST00235295,Customer_36475,Yes,Viessmann,2020-03-02,Yes
CUST00027152,Customer_36476,Yes,Baxi,2019-09-26,Yes
CUST00165398,Customer_36477,Yes,Worcester Bosch,2017-05-21,No
CUST00109040,Customer_36478,Yes,Ideal,2015-04-25,Yes
CUST00133971,Customer_36479,Yes,Glow-worm,2022-04-29,No
CUST00107125,Customer_36480,Yes,Viessmann,2015-07-01,Yes
CUST00224518,Customer_36481,Yes,Worcester Bosch,2025-12-22,No
CUST00224682,Customer_36482,Yes,Vaillant,2018-11-20,No
CUST00149071,Customer_36483,Yes,Worcester Bosch,2024-12-23,Yes
CUST00142217,Customer_36484,Yes,Worcester Bosch,2026-06-14,Yes
CUST00026005,Customer_36485,Yes,Worcester Bosch,2025-02-18,No
CUST00170878,Customer_36486,Yes,Viessmann,2025-07-10,No
CUST00232965,Customer_36487,Yes,Vaillant,2018-11-11,Yes
CUST00262669,Customer_36488,Yes,Ideal,2015-04-06,Yes
CUST00053752,Customer_36489,Yes,Worcester Bosch,2021-03-16,Yes
CUST00135912,Customer_36490,Yes,Viessmann,2024-11-17,No
CUST00012534,Customer_36491,Yes,Viessmann,2021-09-24,No
CUST00045216,Customer_36492,Yes,Ideal,2015-12-26,Yes
CUST00087992,Customer_36493,Yes,Baxi,2016-12-17,No
CUST00096384,Customer_36494,Yes,Vaillant,2022-03-05,No
CUST00166999,Customer_36495,Yes,Vaillant,2015-02-04,Yes
CUST00203348,Customer_36496,Yes,Glow-worm,2017-11-04,No
CUST00176667,Customer_36497,Yes,Worcester Bosch,2018-05-27,No
CUST00226826,Customer_36498,Yes,Baxi,2019-06-17,Yes
CUST00119688,Customer_36499,Yes,Vaillant,2017-07-28,No
CUST00195544,Customer_36500,Yes,Glow-worm,2019-07-14,No
CUST00198763,Customer_36501,Yes,Worcester Bosch,2020-06-15,No
CUST00196030,Customer_36502,Yes,Baxi,2018-09-03,No
CUST00252880,Customer_36503,Yes,Viessmann,2019-04-12,No
CUST00079719,Customer_36504,Yes,Worcester Bosch,2022-09-12,Yes
CUST00208366,Customer_36505,Yes,Baxi,2018-07-21,No
CUST00101334,Customer_36506,Yes,Ideal,2016-10-16,Yes
CUST00224110,Customer_36507,Yes,Vaillant,2021-02-12,Yes
CUST00011710,Customer_36508,Yes,Worcester Bosch,2024-09-07,No
CUST00058123,Customer_36509,Yes,Glow-worm,2023-04-18,Yes
CUST00225832,Customer_36510,Yes,Viessmann,2015-07-20,Yes
CUST00120381,Customer_36511,Yes,Glow-worm,2025-10-13,Yes
CUST00079789,Customer_36512,Yes,Worcester Bosch,2018-08-28,Yes
CUST00000778,Customer_36513,Yes,Vaillant,2023-09-11,No
CUST00123402,Customer_36514,Yes,Vaillant,2016-06-01,Yes
CUST00136371,Customer_36515,Yes,Baxi,2016-09-24,Yes
CUST00040521,Customer_36516,Yes,Glow-worm,2015-02-08,Yes
CUST00186529,Customer_36517,Yes,Glow-worm,2021-08-07,Yes
CUST00188305,Customer_36518,Yes,Viessmann,2022-04-24,No
CUST00262742,Customer_36519,Yes,Baxi,2018-11-13,No
CUST00034716,Customer_36520,Yes,Viessmann,2015-08-17,No
CUST00044027,Customer_36521,Yes,Worcester Bosch,2018-07-29,No
CUST00087193,Customer_36522,Yes,Worcester Bosch,2025-03-24,Yes
CUST00100365,Customer_36523,Yes,Glow-worm,2023-10-05,No
CUST00003423,Customer_36524,Yes,Baxi,2017-09-09,No
CUST00218246,Customer_36525,Yes,Ideal,2026-05-08,No
CUST00083634,Customer_36526,Yes,Vaillant,2024-11-13,Yes
CUST00074824,Customer_36527,Yes,Baxi,2022-02-20,Yes
CUST00216064,Customer_36528,Yes,Baxi,2020-11-08,No
CUST00009074,Customer_36529,Yes,Worcester Bosch,2026-05-23,Yes
CUST00035597,Customer_36530,Yes,Vaillant,2021-04-04,No
CUST00156878,Customer_36531,Yes,Baxi,2017-12-24,No
CUST00054860,Customer_36532,Yes,Worcester Bosch,2024-11-09,No
CUST00028206,Customer_36533,Yes,Worcester Bosch,2017-04-28,Yes
CUST00059951,Customer_36534,Yes,Glow-worm,2021-02-11,Yes
CUST00064530,Customer_36535,Yes,Glow-worm,2016-06-01,No
CUST00148844,Customer_36536,Yes,Baxi,2015-06-20,No
CUST00091268,Customer_36537,Yes,Baxi,2020-07-23,No
CUST00105038,Customer_36538,Yes,Worcester Bosch,2019-03-13,No
CUST00173879,Customer_36539,Yes,Glow-worm,2020-07-05,No
CUST00242163,Customer_36540,Yes,Baxi,2015-11-04,No
CUST00265895,Customer_36541,Yes,Vaillant,2016-03-12,Yes
CUST00232255,Customer_36542,Yes,Worcester Bosch,2025-11-28,No
CUST00261225,Customer_36543,Yes,Worcester Bosch,2017-01-02,Yes
CUST00246270,Customer_36544,Yes,Baxi,2022-06-25,Yes
CUST00056706,Customer_36545,Yes,Baxi,2021-04-28,No
CUST00019209,Customer_36546,Yes,Baxi,2022-12-05,Yes
CUST00181426,Customer_36547,Yes,Vaillant,2024-07-08,No
CUST00184479,Customer_36548,Yes,Worcester Bosch,2025-12-15,No
CUST00115792,Customer_36549,Yes,Ideal,2022-04-25,No
CUST00099954,Customer_36550,Yes,Vaillant,2021-09-27,No
CUST00073529,Customer_36551,Yes,Vaillant,2025-09-02,No
CUST00174769,Customer_36552,Yes,Glow-worm,2021-03-05,No
CUST00120102,Customer_36553,Yes,Worcester Bosch,2019-06-19,Yes
CUST00088200,Customer_36554,Yes,Ideal,2017-07-04,Yes
CUST00066055,Customer_36555,Yes,Worcester Bosch,2022-03-14,Yes
CUST00122921,Customer_36556,Yes,Vaillant,2023-04-04,Yes
CUST00096023,Customer_36557,Yes,Baxi,2023-03-17,No
CUST00261961,Customer_36558,Yes,Worcester Bosch,2021-11-10,Yes
CUST00015064,Customer_36559,Yes,Worcester Bosch,2016-03-03,Yes
CUST00255273,Customer_36560,Yes,Baxi,2024-09-11,No
CUST00027055,Customer_36561,Yes,Ideal,2023-03-09,No
CUST00065336,Customer_36562,Yes,Ideal,2024-02-13,Yes
CUST00202724,Customer_36563,Yes,Worcester Bosch,2019-04-08,Yes
CUST00266533,Customer_36564,Yes,Baxi,2021-04-16,No
CUST00032609,Customer_36565,Yes,Glow-worm,2023-08-22,Yes
CUST00106478,Customer_36566,Yes,Worcester Bosch,2022-04-12,No
CUST00251429,Customer_36567,Yes,Baxi,2017-02-09,No
CUST00136744,Customer_36568,Yes,Vaillant,2016-08-23,Yes
CUST00008080,Customer_36569,Yes,Glow-worm,2022-12-16,No
CUST00117946,Customer_36570,Yes,Baxi,2021-07-28,No
CUST00162275,Customer_36571,Yes,Worcester Bosch,2021-05-10,Yes
CUST00192253,Customer_36572,Yes,Viessmann,2015-01-28,No
CUST00206410,Customer_36573,Yes,Ideal,2018-05-16,No
CUST00267048,Customer_36574,Yes,Worcester Bosch,2015-02-25,Yes
CUST00088862,Customer_36575,Yes,Baxi,2018-04-14,Yes
CUST00077298,Customer_36576,Yes,Glow-worm,2019-11-27,Yes
CUST00197106,Customer_36577,Yes,Glow-worm,2016-08-22,Yes
CUST00251027,Customer_36578,Yes,Baxi,2022-03-14,Yes
CUST00082445,Customer_36579,Yes,Ideal,2016-07-15,No
CUST00163543,Customer_36580,Yes,Worcester Bosch,2015-12-14,No
CUST00080744,Customer_36581,Yes,Glow-worm,2018-12-22,No
CUST00100946,Customer_36582,Yes,Glow-worm,2023-01-04,No
CUST00190906,Customer_36583,Yes,Viessmann,2017-08-30,Yes
CUST00111473,Customer_36584,Yes,Vaillant,2019-12-08,No
CUST00134906,Customer_36585,Yes,Viessmann,2020-12-26,Yes
CUST00025962,Customer_36586,Yes,Vaillant,2020-03-05,Yes
CUST00123490,Customer_36587,Yes,Glow-worm,2020-10-01,No
CUST00226778,Customer_36588,Yes,Vaillant,2019-10-21,No
CUST00195277,Customer_36589,Yes,Worcester Bosch,2023-07-09,No
CUST00020627,Customer_36590,Yes,Glow-worm,2015-02-15,No
CUST00132089,Customer_36591,Yes,Glow-worm,2019-06-01,No
CUST00095547,Customer_36592,Yes,Vaillant,2020-02-28,No
CUST00198263,Customer_36593,Yes,Baxi,2016-02-01,Yes
CUST00070674,Customer_36594,Yes,Vaillant,2020-07-26,No
CUST00093096,Customer_36595,Yes,Vaillant,2026-04-11,No
CUST00166748,Customer_36596,Yes,Ideal,2024-11-10,Yes
CUST00000473,Customer_36597,Yes,Ideal,2022-11-30,No
CUST00243723,Customer_36598,Yes,Worcester Bosch,2020-04-18,No
CUST00095028,Customer_36599,Yes,Worcester Bosch,2021-03-21,No
CUST00106196,Customer_36600,Yes,Baxi,2023-07-13,No
CUST00000665,Customer_36601,Yes,Ideal,2015-02-01,Yes
CUST00083550,Customer_36602,Yes,Viessmann,2019-10-03,Yes
CUST00145161,Customer_36603,Yes,Worcester Bosch,2020-06-22,No
CUST00164877,Customer_36604,Yes,Worcester Bosch,2025-07-13,No
CUST00106351,Customer_36605,Yes,Ideal,2020-09-12,No
CUST00239140,Customer_36606,Yes,Ideal,2017-08-13,No
CUST00244969,Customer_36607,Yes,Baxi,2023-04-17,No
CUST00051391,Customer_36608,Yes,Ideal,2024-08-12,No
CUST00001578,Customer_36609,Yes,Vaillant,2016-11-21,No
CUST00122033,Customer_36610,Yes,Glow-worm,2023-01-10,No
CUST00056001,Customer_36611,Yes,Viessmann,2022-08-11,No
CUST00197408,Customer_36612,Yes,Glow-worm,2016-11-13,Yes
CUST00175897,Customer_36613,Yes,Vaillant,2021-07-15,Yes
CUST00249463,Customer_36614,Yes,Vaillant,2024-07-14,Yes
CUST00129573,Customer_36615,Yes,Glow-worm,2015-05-02,Yes
CUST00071242,Customer_36616,Yes,Vaillant,2019-08-17,No
CUST00004874,Customer_36617,Yes,Worcester Bosch,2020-06-17,Yes
CUST00049848,Customer_36618,Yes,Glow-worm,2019-03-17,No
CUST00257385,Customer_36619,Yes,Vaillant,2019-08-02,No
CUST00216633,Customer_36620,Yes,Worcester Bosch,2026-02-23,Yes
CUST00118924,Customer_36621,Yes,Ideal,2019-05-16,No
CUST00058326,Customer_36622,Yes,Viessmann,2018-02-05,Yes
CUST00063560,Customer_36623,Yes,Viessmann,2022-09-04,Yes
CUST00131463,Customer_36624,Yes,Vaillant,2022-09-27,Yes
CUST00246445,Customer_36625,Yes,Viessmann,2022-12-11,Yes
CUST00223679,Customer_36626,Yes,Worcester Bosch,2022-06-13,Yes
CUST00032082,Customer_36627,Yes,Ideal,2017-10-24,No
CUST00169219,Customer_36628,Yes,Vaillant,2023-02-18,No
CUST00082219,Customer_36629,Yes,Baxi,2021-08-20,No
CUST00169915,Customer_36630,Yes,Glow-worm,2017-09-17,Yes
CUST00071139,Customer_36631,Yes,Viessmann,2020-07-17,Yes
CUST00168973,Customer_36632,Yes,Viessmann,2018-11-20,Yes
CUST00238300,Customer_36633,Yes,Vaillant,2020-01-13,No
CUST00080055,Customer_36634,Yes,Glow-worm,2023-03-15,No
CUST00144687,Customer_36635,Yes,Glow-worm,2019-07-28,No
CUST00243107,Customer_36636,Yes,Viessmann,2016-05-30,No
CUST00203736,Customer_36637,Yes,Viessmann,2016-01-07,No
CUST00102764,Customer_36638,Yes,Baxi,2021-01-20,Yes
CUST00249623,Customer_36639,Yes,Glow-worm,2019-06-09,No
CUST00085139,Customer_36640,Yes,Worcester Bosch,2017-12-29,Yes
CUST00134822,Customer_36641,Yes,Vaillant,2018-12-11,Yes
CUST00004606,Customer_36642,Yes,Vaillant,2015-09-21,No
CUST00217391,Customer_36643,Yes,Baxi,2023-07-04,Yes
CUST00000847,Customer_36644,Yes,Baxi,2020-08-22,No
CUST00175861,Customer_36645,Yes,Worcester Bosch,2019-12-31,No
CUST00079291,Customer_36646,Yes,Ideal,2022-01-02,Yes
CUST00149251,Customer_36647,Yes,Vaillant,2026-01-25,Yes
CUST00127857,Customer_36648,Yes,Glow-worm,2017-02-26,Yes
CUST00104813,Customer_36649,Yes,Viessmann,2016-07-10,Yes
CUST00029707,Customer_36650,Yes,Worcester Bosch,2021-06-29,No
CUST00199562,Customer_36651,Yes,Vaillant,2018-03-29,No
CUST00258433,Customer_36652,Yes,Glow-worm,2016-05-18,Yes
CUST00017958,Customer_36653,Yes,Worcester Bosch,2018-06-18,Yes
CUST00131595,Customer_36654,Yes,Ideal,2019-09-01,No
CUST00238758,Customer_36655,Yes,Glow-worm,2020-05-26,No
CUST00012595,Customer_36656,Yes,Vaillant,2023-02-03,No
CUST00038967,Customer_36657,Yes,Viessmann,2019-08-07,Yes
CUST00090022,Customer_36658,Yes,Glow-worm,2016-03-15,No
CUST00088042,Customer_36659,Yes,Vaillant,2019-12-10,Yes
CUST00266564,Customer_36660,Yes,Worcester Bosch,2016-06-02,Yes
CUST00002167,Customer_36661,Yes,Ideal,2022-02-04,Yes
CUST00087012,Customer_36662,Yes,Glow-worm,2017-08-07,Yes
CUST00104074,Customer_36663,Yes,Worcester Bosch,2025-05-24,No
CUST00062515,Customer_36664,Yes,Worcester Bosch,2019-05-21,No
CUST00260094,Customer_36665,Yes,Baxi,2025-04-18,No
CUST00264322,Customer_36666,Yes,Worcester Bosch,2020-06-24,Yes
CUST00171392,Customer_36667,Yes,Glow-worm,2016-07-13,No
CUST00224370,Customer_36668,Yes,Ideal,2020-09-15,Yes
CUST00208255,Customer_36669,Yes,Viessmann,2018-09-06,No
CUST00136378,Customer_36670,Yes,Baxi,2026-03-09,Yes
CUST00007692,Customer_36671,Yes,Worcester Bosch,2016-03-21,Yes
CUST00167830,Customer_36672,Yes,Glow-worm,2017-04-26,No
CUST00262039,Customer_36673,Yes,Vaillant,2020-04-11,Yes
CUST00252261,Customer_36674,Yes,Baxi,2019-11-01,No
CUST00060049,Customer_36675,Yes,Ideal,2020-09-06,Yes
CUST00149288,Customer_36676,Yes,Vaillant,2023-01-07,Yes
CUST00202375,Customer_36677,Yes,Ideal,2019-05-20,Yes
CUST00218298,Customer_36678,Yes,Vaillant,2023-02-18,No
CUST00079668,Customer_36679,Yes,Viessmann,2021-02-19,No
CUST00080980,Customer_36680,Yes,Ideal,2020-11-21,No
CUST00119835,Customer_36681,Yes,Vaillant,2018-12-26,Yes
CUST00199522,Customer_36682,Yes,Ideal,2018-03-16,No
CUST00037460,Customer_36683,Yes,Baxi,2015-11-13,Yes
CUST00004938,Customer_36684,Yes,Ideal,2019-05-22,No
CUST00019516,Customer_36685,Yes,Glow-worm,2019-12-07,Yes
CUST00156479,Customer_36686,Yes,Ideal,2023-04-21,No
CUST00228132,Customer_36687,Yes,Vaillant,2020-10-11,No
CUST00114410,Customer_36688,Yes,Ideal,2025-04-10,No
CUST00125832,Customer_36689,Yes,Viessmann,2024-02-19,Yes
CUST00106931,Customer_36690,Yes,Worcester Bosch,2017-07-20,Yes
CUST00188421,Customer_36691,Yes,Baxi,2022-12-29,Yes
CUST00026235,Customer_36692,Yes,Glow-worm,2023-02-04,Yes
CUST00260846,Customer_36693,Yes,Vaillant,2022-12-06,No
CUST00219837,Customer_36694,Yes,Ideal,2025-07-07,No
CUST00238390,Customer_36695,Yes,Ideal,2025-04-01,Yes
CUST00130928,Customer_36696,Yes,Ideal,2022-08-17,No
CUST00079976,Customer_36697,Yes,Baxi,2022-11-16,Yes
CUST00198926,Customer_36698,Yes,Glow-worm,2018-01-26,No
CUST00234853,Customer_36699,Yes,Worcester Bosch,2026-02-10,Yes
CUST00141939,Customer_36700,Yes,Viessmann,2020-09-27,No
CUST00205597,Customer_36701,Yes,Glow-worm,2018-09-30,No
CUST00120277,Customer_36702,Yes,Viessmann,2020-05-30,No
CUST00000113,Customer_36703,Yes,Glow-worm,2024-11-30,No
CUST00155790,Customer_36704,Yes,Vaillant,2025-03-22,No
CUST00118739,Customer_36705,Yes,Worcester Bosch,2022-05-20,No
CUST00202032,Customer_36706,Yes,Worcester Bosch,2017-08-12,Yes
CUST00113900,Customer_36707,Yes,Baxi,2021-04-18,Yes
CUST00249206,Customer_36708,Yes,Glow-worm,2017-10-08,No
CUST00202196,Customer_36709,Yes,Ideal,2018-07-11,No
CUST00009636,Customer_36710,Yes,Worcester Bosch,2026-05-01,No
CUST00215830,Customer_36711,Yes,Glow-worm,2017-07-04,Yes
CUST00232448,Customer_36712,Yes,Ideal,2015-02-05,Yes
CUST00114607,Customer_36713,Yes,Baxi,2023-10-07,Yes
CUST00143756,Customer_36714,Yes,Glow-worm,2016-12-17,Yes
CUST00104502,Customer_36715,Yes,Glow-worm,2019-09-18,Yes
CUST00128753,Customer_36716,Yes,Vaillant,2016-09-06,Yes
CUST00128929,Customer_36717,Yes,Glow-worm,2018-06-14,No
CUST00263497,Customer_36718,Yes,Vaillant,2019-06-06,Yes
CUST00143841,Customer_36719,Yes,Ideal,2020-05-01,No
CUST00192660,Customer_36720,Yes,Ideal,2021-06-19,No
CUST00140193,Customer_36721,Yes,Worcester Bosch,2018-09-12,Yes
CUST00264152,Customer_36722,Yes,Baxi,2017-09-02,No
CUST00115013,Customer_36723,Yes,Vaillant,2017-12-13,No
CUST00035141,Customer_36724,Yes,Worcester Bosch,2022-12-13,Yes
CUST00083732,Customer_36725,Yes,Viessmann,2019-02-03,Yes
CUST00067182,Customer_36726,Yes,Worcester Bosch,2023-08-17,Yes
CUST00174979,Customer_36727,Yes,Ideal,2015-10-23,Yes
CUST00145595,Customer_36728,Yes,Viessmann,2018-11-09,Yes
CUST00086841,Customer_36729,Yes,Worcester Bosch,2021-10-07,No
CUST00185296,Customer_36730,Yes,Glow-worm,2021-05-24,Yes
CUST00163731,Customer_36731,Yes,Baxi,2015-11-06,No
CUST00134742,Customer_36732,Yes,Vaillant,2020-01-15,No
CUST00103107,Customer_36733,Yes,Glow-worm,2021-11-10,No
CUST00240685,Customer_36734,Yes,Viessmann,2022-08-11,No
CUST00165576,Customer_36735,Yes,Baxi,2025-09-08,No
CUST00252675,Customer_36736,Yes,Worcester Bosch,2022-06-04,No
CUST00150020,Customer_36737,Yes,Glow-worm,2017-04-16,Yes
CUST00163216,Customer_36738,Yes,Ideal,2021-12-30,No
CUST00016308,Customer_36739,Yes,Ideal,2024-02-24,Yes
CUST00200580,Customer_36740,Yes,Baxi,2022-10-10,Yes
CUST00063931,Customer_36741,Yes,Ideal,2016-04-12,No
CUST00127232,Customer_36742,Yes,Vaillant,2023-03-14,No
CUST00107261,Customer_36743,Yes,Baxi,2019-02-01,Yes
CUST00254981,Customer_36744,Yes,Baxi,2020-07-24,Yes
CUST00023151,Customer_36745,Yes,Ideal,2015-06-22,Yes
CUST00106350,Customer_36746,Yes,Baxi,2022-07-10,No
CUST00212011,Customer_36747,Yes,Worcester Bosch,2025-08-02,Yes
CUST00038550,Customer_36748,Yes,Viessmann,2024-04-07,No
CUST00076856,Customer_36749,Yes,Glow-worm,2020-09-17,Yes
CUST00111477,Customer_36750,Yes,Viessmann,2021-01-15,Yes
CUST00228882,Customer_36751,Yes,Glow-worm,2017-03-31,Yes
CUST00220564,Customer_36752,Yes,Ideal,2022-12-12,Yes
CUST00174947,Customer_36753,Yes,Vaillant,2021-03-07,No
CUST00106676,Customer_36754,Yes,Vaillant,2020-11-19,No
CUST00145201,Customer_36755,Yes,Ideal,2021-10-24,Yes
CUST00017575,Customer_36756,Yes,Ideal,2019-10-07,No
CUST00040660,Customer_36757,Yes,Baxi,2022-12-27,Yes
CUST00125820,Customer_36758,Yes,Vaillant,2016-12-21,No
CUST00117208,Customer_36759,Yes,Viessmann,2019-06-08,Yes
CUST00037410,Customer_36760,Yes,Ideal,2022-03-02,No
CUST00105893,Customer_36761,Yes,Viessmann,2021-12-13,Yes
CUST00160224,Customer_36762,Yes,Glow-worm,2024-02-13,No
CUST00231416,Customer_36763,Yes,Viessmann,2016-03-20,Yes
CUST00118562,Customer_36764,Yes,Vaillant,2019-10-20,No
CUST00086638,Customer_36765,Yes,Glow-worm,2015-03-05,Yes
CUST00045114,Customer_36766,Yes,Viessmann,2024-05-22,Yes
CUST00055921,Customer_36767,Yes,Baxi,2019-06-03,Yes
CUST00119158,Customer_36768,Yes,Baxi,2018-10-06,No
CUST00222487,Customer_36769,Yes,Vaillant,2024-10-15,No
CUST00156459,Customer_36770,Yes,Baxi,2016-03-16,Yes
CUST00229439,Customer_36771,Yes,Ideal,2019-12-25,Yes
CUST00178716,Customer_36772,Yes,Glow-worm,2018-10-08,Yes
CUST00004563,Customer_36773,Yes,Vaillant,2016-05-25,Yes
CUST00034647,Customer_36774,Yes,Glow-worm,2025-08-07,No
CUST00217996,Customer_36775,Yes,Viessmann,2025-04-06,No
CUST00258806,Customer_36776,Yes,Ideal,2016-10-24,Yes
CUST00185172,Customer_36777,Yes,Vaillant,2026-02-14,No
CUST00063509,Customer_36778,Yes,Viessmann,2022-01-25,Yes
CUST00120494,Customer_36779,Yes,Viessmann,2017-03-13,Yes
CUST00125473,Customer_36780,Yes,Viessmann,2025-04-28,No
CUST00262433,Customer_36781,Yes,Viessmann,2016-08-21,No
CUST00242062,Customer_36782,Yes,Viessmann,2017-07-05,Yes
CUST00111085,Customer_36783,Yes,Vaillant,2020-03-22,No
CUST00180531,Customer_36784,Yes,Baxi,2020-06-27,Yes
CUST00216390,Customer_36785,Yes,Viessmann,2017-05-09,No
CUST00053318,Customer_36786,Yes,Ideal,2020-02-22,No
CUST00123683,Customer_36787,Yes,Vaillant,2015-04-17,No
CUST00056171,Customer_36788,Yes,Worcester Bosch,2024-01-29,Yes
CUST00219291,Customer_36789,Yes,Baxi,2024-12-04,No
CUST00107824,Customer_36790,Yes,Ideal,2017-05-15,No
CUST00135549,Customer_36791,Yes,Viessmann,2015-02-25,No
CUST00015948,Customer_36792,Yes,Vaillant,2022-06-21,Yes
CUST00124576,Customer_36793,Yes,Vaillant,2020-12-13,Yes
CUST00185864,Customer_36794,Yes,Viessmann,2018-02-10,No
CUST00117563,Customer_36795,Yes,Ideal,2024-12-30,No
CUST00166060,Customer_36796,Yes,Vaillant,2021-12-10,No
CUST00232560,Customer_36797,Yes,Glow-worm,2024-05-29,Yes
CUST00249276,Customer_36798,Yes,Baxi,2018-10-07,No
CUST00059017,Customer_36799,Yes,Ideal,2021-09-18,No
CUST00161063,Customer_36800,Yes,Viessmann,2015-02-17,No
CUST00014670,Customer_36801,Yes,Ideal,2025-03-02,Yes
CUST00209933,Customer_36802,Yes,Glow-worm,2015-03-18,Yes
CUST00099474,Customer_36803,Yes,Ideal,2021-09-17,No
CUST00109238,Customer_36804,Yes,Worcester Bosch,2022-05-04,No
CUST00152553,Customer_36805,Yes,Viessmann,2023-05-28,Yes
CUST00100047,Customer_36806,Yes,Baxi,2021-03-28,Yes
CUST00056279,Customer_36807,Yes,Viessmann,2015-07-31,Yes
CUST00192757,Customer_36808,Yes,Worcester Bosch,2022-01-26,No
CUST00023307,Customer_36809,Yes,Viessmann,2021-12-13,No
CUST00112963,Customer_36810,Yes,Viessmann,2015-06-17,No
CUST00159863,Customer_36811,Yes,Baxi,2021-07-20,Yes
CUST00061977,Customer_36812,Yes,Worcester Bosch,2016-06-14,Yes
CUST00022791,Customer_36813,Yes,Viessmann,2019-02-06,No
CUST00157685,Customer_36814,Yes,Glow-worm,2023-03-14,Yes
CUST00254944,Customer_36815,Yes,Viessmann,2017-05-20,No
CUST00167022,Customer_36816,Yes,Vaillant,2016-10-27,No
CUST00028692,Customer_36817,Yes,Viessmann,2016-07-16,No
CUST00017121,Customer_36818,Yes,Baxi,2015-01-04,Yes
